sub_idx,Group,Trial_idx,Outcome,Choice_t,Correct,winstay_t1,winstay_t2,winstay_t3,winstay_t4
43,2,56,0,1,0,1,1,1,0
43,2,57,0,1,0,0,1,1,1
43,2,58,0,1,0,0,0,1,1
43,2,59,0,1,0,0,0,0,1
43,2,60,0,0,1,0,0,0,0
43,2,61,1,1,0,-0,0,0,0
43,2,62,0,1,0,1,-0,0,0
43,2,63,1,1,0,0,1,-0,0
43,2,64,0,1,0,1,0,1,-0
43,2,65,0,1,0,0,1,0,1
43,2,66,1,0,1,0,0,1,0
43,2,67,1,0,1,-1,0,0,1
43,2,68,1,0,1,-1,-1,0,0
43,2,69,1,0,1,-1,-1,-1,0
43,2,70,1,0,1,-1,-1,-1,-1
43,2,71,0,0,0,-1,-1,-1,-1
43,2,72,0,0,0,-0,-1,-1,-1
43,2,73,1,1,1,-0,-0,-1,-1
43,2,74,1,1,1,1,-0,-0,-1
43,2,75,1,1,1,1,1,-0,-0
43,2,76,0,1,1,1,1,1,-0
43,2,77,1,1,1,0,1,1,1
43,2,78,0,1,1,1,0,1,1
43,2,79,1,1,1,0,1,0,1
43,2,80,1,1,1,1,0,1,0
43,2,81,1,1,1,1,1,0,1
43,2,82,0,1,1,1,1,1,0
43,2,83,1,1,1,0,1,1,1
43,2,84,1,1,1,1,0,1,1
43,2,85,1,1,1,1,1,0,1
43,2,86,0,1,1,1,1,1,0
43,2,87,1,1,1,0,1,1,1
43,2,88,1,1,1,1,0,1,1
43,2,89,1,1,1,1,1,0,1
43,2,90,1,1,1,1,1,1,0
43,2,91,0,1,0,1,1,1,1
43,2,92,1,0,1,0,1,1,1
43,2,93,0,1,0,-1,0,1,1
43,2,94,0,1,0,0,-1,0,1
43,2,95,1,0,1,0,0,-1,0
43,2,96,1,0,1,-1,0,0,-1
43,2,97,1,0,1,-1,-1,0,0
43,2,98,0,1,0,-1,-1,-1,0
43,2,99,0,0,1,0,-1,-1,-1
43,2,100,0,1,0,-0,0,-1,-1
43,2,101,1,0,1,0,-0,0,-1
43,2,102,1,0,1,-1,0,-0,0
43,2,103,1,0,1,-1,-1,0,-0
43,2,104,0,0,1,-1,-1,-1,0
43,2,105,1,0,1,-0,-1,-1,-1
43,2,106,0,0,0,-1,-0,-1,-1
43,2,107,1,1,1,-0,-1,-0,-1
43,2,108,0,1,1,1,-0,-1,-0
43,2,109,0,0,0,0,1,-0,-1
43,2,110,1,1,1,-0,0,1,-0
43,2,111,1,1,1,1,-0,0,1
43,2,112,1,1,1,1,1,-0,0
43,2,113,1,1,1,1,1,1,-0
43,2,114,1,1,1,1,1,1,1
43,2,115,1,1,1,1,1,1,1
43,2,116,1,1,1,1,1,1,1
43,2,117,1,1,1,1,1,1,1
43,2,118,1,1,1,1,1,1,1
43,2,119,0,1,1,1,1,1,1
43,2,120,1,1,1,0,1,1,1
43,2,121,1,1,1,1,0,1,1
43,2,122,1,1,1,1,1,0,1
43,2,123,1,1,1,1,1,1,0
43,2,124,1,1,1,1,1,1,1
43,2,125,1,1,1,1,1,1,1
43,2,126,0,1,0,1,1,1,1
43,2,127,1,1,0,0,1,1,1
43,2,128,1,1,0,1,0,1,1
43,2,129,0,1,0,1,1,0,1
43,2,130,1,1,0,0,1,1,0
43,2,131,0,1,0,1,0,1,1
43,2,132,0,1,0,0,1,0,1
43,2,133,1,0,1,0,0,1,0
43,2,134,1,0,1,-1,0,0,1
43,2,135,1,0,1,-1,-1,0,0
43,2,136,0,0,1,-1,-1,-1,0
43,2,137,0,0,1,-0,-1,-1,-1
43,2,138,0,1,0,-0,-0,-1,-1
43,2,139,0,1,0,0,-0,-0,-1
43,2,140,1,0,1,0,0,-0,-0
43,2,141,1,0,1,-1,0,0,-0
43,2,142,1,0,1,-1,-1,0,0
43,2,143,1,0,1,-1,-1,-1,0
43,2,144,1,0,1,-1,-1,-1,-1
43,2,145,1,0,1,-1,-1,-1,-1
43,2,146,1,0,1,-1,-1,-1,-1
43,2,147,1,0,1,-1,-1,-1,-1
43,2,148,1,0,1,-1,-1,-1,-1
43,2,149,1,0,1,-1,-1,-1,-1
43,2,150,1,0,1,-1,-1,-1,-1
43,2,151,1,0,1,-1,-1,-1,-1
43,2,152,1,0,1,-1,-1,-1,-1
43,2,153,0,0,1,-1,-1,-1,-1
43,2,154,1,0,1,-0,-1,-1,-1
43,2,155,0,0,1,-1,-0,-1,-1
43,2,156,1,1,0,-0,-1,-0,-1
43,2,157,0,1,0,1,-0,-1,-0
43,2,158,0,0,1,0,1,-0,-1
43,2,159,0,0,1,-0,0,1,-0
43,2,160,0,1,0,-0,-0,0,1
44,2,1,0,0,1,NaN,NaN,NaN,NaN
44,2,2,1,1,0,-0,NaN,NaN,NaN
44,2,3,0,1,0,1,-0,NaN,NaN
44,2,4,0,1,0,0,1,-0,NaN
44,2,5,1,0,1,0,0,1,-0
44,2,6,1,0,1,-1,0,0,1
44,2,7,0,0,1,-1,-1,0,0
44,2,8,1,0,1,-0,-1,-1,0
44,2,9,1,0,1,-1,-0,-1,-1
44,2,10,1,0,1,-1,-1,-0,-1
44,2,11,1,0,1,-1,-1,-1,-0
44,2,12,1,0,1,-1,-1,-1,-1
44,2,13,0,0,1,-1,-1,-1,-1
44,2,14,0,1,0,-0,-1,-1,-1
44,2,15,1,0,1,0,-0,-1,-1
44,2,16,1,0,1,-1,0,-0,-1
44,2,17,1,0,1,-1,-1,0,-0
44,2,18,1,0,1,-1,-1,-1,0
44,2,19,1,0,1,-1,-1,-1,-1
44,2,20,1,0,1,-1,-1,-1,-1
44,2,21,0,0,1,-1,-1,-1,-1
44,2,22,1,0,1,-0,-1,-1,-1
44,2,23,1,0,1,-1,-0,-1,-1
44,2,24,1,0,1,-1,-1,-0,-1
44,2,25,1,0,1,-1,-1,-1,-0
44,2,26,1,0,1,-1,-1,-1,-1
44,2,27,0,0,1,-1,-1,-1,-1
44,2,28,0,0,1,-0,-1,-1,-1
44,2,29,0,1,0,-0,-0,-1,-1
44,2,30,1,0,1,0,-0,-0,-1
44,2,31,1,0,1,-1,0,-0,-0
44,2,32,1,0,1,-1,-1,0,-0
44,2,33,1,0,1,-1,-1,-1,0
44,2,34,0,0,1,-1,-1,-1,-1
44,2,35,1,0,1,-0,-1,-1,-1
44,2,36,0,0,1,-1,-0,-1,-1
44,2,37,1,0,1,-0,-1,-0,-1
44,2,38,1,0,1,-1,-0,-1,-0
44,2,39,1,0,1,-1,-1,-0,-1
44,2,40,0,0,1,-1,-1,-1,-0
44,2,41,1,0,1,-0,-1,-1,-1
44,2,42,1,0,1,-1,-0,-1,-1
44,2,43,1,0,1,-1,-1,-0,-1
44,2,44,1,0,1,-1,-1,-1,-0
44,2,45,1,0,1,-1,-1,-1,-1
44,2,46,1,0,1,-1,-1,-1,-1
44,2,47,1,0,1,-1,-1,-1,-1
44,2,48,1,0,1,-1,-1,-1,-1
44,2,49,1,0,1,-1,-1,-1,-1
44,2,50,1,0,1,-1,-1,-1,-1
44,2,51,1,0,1,-1,-1,-1,-1
44,2,52,1,0,1,-1,-1,-1,-1
44,2,53,1,0,1,-1,-1,-1,-1
44,2,54,1,0,1,-1,-1,-1,-1
44,2,55,1,0,1,-1,-1,-1,-1
44,2,56,1,0,0,-1,-1,-1,-1
44,2,57,0,0,0,-1,-1,-1,-1
44,2,58,0,0,0,-0,-1,-1,-1
44,2,59,0,0,0,-0,-0,-1,-1
44,2,60,1,1,1,-0,-0,-0,-1
44,2,61,1,1,1,1,-0,-0,-0
44,2,62,0,1,1,1,1,-0,-0
44,2,63,0,0,0,0,1,1,-0
44,2,64,0,0,0,-0,0,1,1
44,2,65,0,0,0,-0,-0,0,1
44,2,66,1,1,1,-0,-0,-0,0
44,2,67,1,1,1,1,-0,-0,-0
44,2,68,1,1,1,1,1,-0,-0
44,2,69,1,1,1,1,1,1,-0
44,2,70,1,1,1,1,1,1,1
44,2,71,1,1,0,1,1,1,1
44,2,72,0,1,0,1,1,1,1
44,2,73,0,1,0,0,1,1,1
44,2,74,1,0,1,0,0,1,1
44,2,75,1,0,1,-1,0,0,1
44,2,76,1,0,1,-1,-1,0,0
44,2,77,0,0,1,-1,-1,-1,0
44,2,78,0,0,1,-0,-1,-1,-1
44,2,79,0,1,0,-0,-0,-1,-1
44,2,80,1,0,1,0,-0,-0,-1
44,2,81,1,0,1,-1,0,-0,-0
44,2,82,1,0,1,-1,-1,0,-0
44,2,83,1,0,1,-1,-1,-1,0
44,2,84,1,0,1,-1,-1,-1,-1
44,2,85,1,0,1,-1,-1,-1,-1
44,2,86,0,0,1,-1,-1,-1,-1
44,2,87,0,1,0,-0,-1,-1,-1
44,2,88,1,0,1,0,-0,-1,-1
44,2,89,1,0,1,-1,0,-0,-1
44,2,90,0,0,1,-1,-1,0,-0
44,2,91,0,0,0,-0,-1,-1,0
44,2,92,1,1,1,-0,-0,-1,-1
44,2,93,0,1,1,1,-0,-0,-1
44,2,94,0,0,0,0,1,-0,-0
44,2,95,1,1,1,-0,0,1,-0
44,2,96,1,1,1,1,-0,0,1
44,2,97,1,1,1,1,1,-0,0
44,2,98,1,1,1,1,1,1,-0
44,2,99,1,1,1,1,1,1,1
44,2,100,1,1,1,1,1,1,1
44,2,101,0,1,1,1,1,1,1
44,2,102,0,0,0,0,1,1,1
44,2,103,0,0,0,-0,0,1,1
44,2,104,0,0,0,-0,-0,0,1
44,2,105,1,1,1,-0,-0,-0,0
44,2,106,0,1,0,1,-0,-0,-0
44,2,107,1,0,1,0,1,-0,-0
44,2,108,1,0,1,-1,0,1,-0
44,2,109,0,0,1,-1,-1,0,1
44,2,110,0,0,1,-0,-1,-1,0
44,2,111,0,1,0,-0,-0,-1,-1
44,2,112,0,0,1,0,-0,-0,-1
44,2,113,0,1,0,-0,0,-0,-0
44,2,114,0,1,0,0,-0,0,-0
44,2,115,1,0,1,0,0,-0,0
44,2,116,1,0,1,-1,0,0,-0
44,2,117,1,0,1,-1,-1,0,0
44,2,118,0,0,1,-1,-1,-1,0
44,2,119,1,1,0,-0,-1,-1,-1
44,2,120,0,1,0,1,-0,-1,-1
44,2,121,1,0,1,0,1,-0,-1
44,2,122,0,1,0,-1,0,1,-0
44,2,123,1,0,1,0,-1,0,1
44,2,124,1,0,1,-1,0,-1,0
44,2,125,1,0,1,-1,-1,0,-1
44,2,126,0,0,0,-1,-1,-1,0
44,2,127,0,1,1,-0,-1,-1,-1
44,2,128,1,0,0,0,-0,-1,-1
44,2,129,0,0,0,-1,0,-0,-1
44,2,130,0,0,0,-0,-1,0,-0
44,2,131,1,1,1,-0,-0,-1,0
44,2,132,0,1,1,1,-0,-0,-1
44,2,133,0,0,0,0,1,-0,-0
44,2,134,1,1,1,-0,0,1,-0
44,2,135,1,1,1,1,-0,0,1
44,2,136,1,1,1,1,1,-0,0
44,2,137,1,1,1,1,1,1,-0
44,2,138,1,1,1,1,1,1,1
44,2,139,1,1,1,1,1,1,1
44,2,140,1,1,1,1,1,1,1
44,2,141,1,1,1,1,1,1,1
44,2,142,1,1,1,1,1,1,1
44,2,143,1,1,1,1,1,1,1
44,2,144,1,1,1,1,1,1,1
44,2,145,1,1,1,1,1,1,1
44,2,146,0,1,1,1,1,1,1
44,2,147,0,0,0,0,1,1,1
44,2,148,0,0,0,-0,0,1,1
44,2,149,1,1,1,-0,-0,0,1
44,2,150,1,1,1,1,-0,-0,0
44,2,151,1,1,1,1,1,-0,-0
44,2,152,0,1,1,1,1,1,-0
44,2,153,1,1,1,0,1,1,1
44,2,154,1,1,1,1,0,1,1
44,2,155,1,1,1,1,1,0,1
44,2,156,1,1,1,1,1,1,0
44,2,157,1,1,1,1,1,1,1
44,2,158,1,1,1,1,1,1,1
44,2,159,1,1,1,1,1,1,1
44,2,160,1,1,1,1,1,1,1
45,2,1,1,1,0,NaN,NaN,NaN,NaN
45,2,2,0,1,0,1,NaN,NaN,NaN
45,2,3,0,0,1,0,1,NaN,NaN
45,2,4,0,1,0,-0,0,1,NaN
45,2,5,0,1,0,0,-0,0,1
45,2,6,0,1,0,0,0,-0,0
45,2,7,0,0,1,0,0,0,-0
45,2,8,1,1,0,-0,0,0,0
45,2,9,1,0,1,1,-0,0,0
45,2,10,1,0,1,-1,1,-0,0
45,2,11,0,1,0,-1,-1,1,-0
45,2,12,0,1,0,0,-1,-1,1
45,2,13,1,0,1,0,0,-1,-1
45,2,14,0,0,1,-1,0,0,-1
45,2,15,1,0,1,-0,-1,0,0
45,2,16,1,0,1,-1,-0,-1,0
45,2,17,1,0,1,-1,-1,-0,-1
45,2,18,1,0,1,-1,-1,-1,-0
45,2,19,0,0,1,-1,-1,-1,-1
45,2,20,0,1,0,-0,-1,-1,-1
45,2,21,0,1,0,0,-0,-1,-1
45,2,22,1,0,1,0,0,-0,-1
45,2,23,1,0,1,-1,0,0,-0
45,2,24,1,0,1,-1,-1,0,0
45,2,25,1,0,1,-1,-1,-1,0
45,2,26,0,1,0,-1,-1,-1,-1
45,2,27,1,0,1,0,-1,-1,-1
45,2,28,1,0,1,-1,0,-1,-1
45,2,29,1,0,1,-1,-1,0,-1
45,2,30,1,0,1,-1,-1,-1,0
45,2,31,1,0,1,-1,-1,-1,-1
45,2,32,1,0,1,-1,-1,-1,-1
45,2,33,1,0,1,-1,-1,-1,-1
45,2,34,1,0,1,-1,-1,-1,-1
45,2,35,1,0,1,-1,-1,-1,-1
45,2,36,1,0,1,-1,-1,-1,-1
45,2,37,1,0,1,-1,-1,-1,-1
45,2,38,1,0,1,-1,-1,-1,-1
45,2,39,1,0,1,-1,-1,-1,-1
45,2,40,1,0,1,-1,-1,-1,-1
45,2,41,1,0,1,-1,-1,-1,-1
45,2,42,1,0,1,-1,-1,-1,-1
45,2,43,1,0,1,-1,-1,-1,-1
45,2,44,1,0,1,-1,-1,-1,-1
45,2,45,1,0,1,-1,-1,-1,-1
45,2,46,1,0,1,-1,-1,-1,-1
45,2,47,1,0,1,-1,-1,-1,-1
45,2,48,1,0,1,-1,-1,-1,-1
45,2,49,1,0,1,-1,-1,-1,-1
45,2,50,1,0,1,-1,-1,-1,-1
45,2,51,1,0,1,-1,-1,-1,-1
45,2,52,1,0,1,-1,-1,-1,-1
45,2,53,1,0,1,-1,-1,-1,-1
45,2,54,0,0,1,-1,-1,-1,-1
45,2,55,0,1,0,-0,-1,-1,-1
45,2,56,0,0,0,0,-0,-1,-1
45,2,57,0,0,0,-0,0,-0,-1
45,2,58,1,1,1,-0,-0,0,-0
45,2,59,0,1,1,1,-0,-0,0
45,2,60,0,0,0,0,1,-0,-0
45,2,61,1,1,1,-0,0,1,-0
45,2,62,0,0,0,1,-0,0,1
45,2,63,1,1,1,-0,1,-0,0
45,2,64,1,1,1,1,-0,1,-0
45,2,65,1,1,1,1,1,-0,1
45,2,66,1,1,1,1,1,1,-0
45,2,67,0,1,1,1,1,1,1
45,2,68,1,1,1,0,1,1,1
45,2,69,1,1,1,1,0,1,1
45,2,70,1,1,1,1,1,0,1
45,2,71,0,1,0,1,1,1,0
45,2,72,1,0,1,0,1,1,1
45,2,73,1,0,1,-1,0,1,1
45,2,74,1,0,1,-1,-1,0,1
45,2,75,1,0,1,-1,-1,-1,0
45,2,76,1,0,1,-1,-1,-1,-1
45,2,77,1,0,1,-1,-1,-1,-1
45,2,78,1,0,1,-1,-1,-1,-1
45,2,79,1,0,1,-1,-1,-1,-1
45,2,80,0,0,1,-1,-1,-1,-1
45,2,81,0,1,0,-0,-1,-1,-1
45,2,82,0,0,1,0,-0,-1,-1
45,2,83,0,0,1,-0,0,-0,-1
45,2,84,0,1,0,-0,-0,0,-0
45,2,85,1,0,1,0,-0,-0,0
45,2,86,1,0,1,-1,0,-0,-0
45,2,87,1,0,1,-1,-1,0,-0
45,2,88,1,0,1,-1,-1,-1,0
45,2,89,1,0,1,-1,-1,-1,-1
45,2,90,1,0,1,-1,-1,-1,-1
45,2,91,0,0,0,-1,-1,-1,-1
45,2,92,1,1,1,-0,-1,-1,-1
45,2,93,0,1,1,1,-0,-1,-1
45,2,94,0,0,0,0,1,-0,-1
45,2,95,0,0,0,-0,0,1,-0
45,2,96,0,0,0,-0,-0,0,1
45,2,97,0,0,0,-0,-0,-0,0
45,2,98,1,0,0,-0,-0,-0,-0
45,2,99,1,0,0,-1,-0,-0,-0
45,2,100,0,0,0,-1,-1,-0,-0
45,2,101,1,1,1,-0,-1,-1,-0
45,2,102,1,1,1,1,-0,-1,-1
45,2,103,1,1,1,1,1,-0,-1
45,2,104,1,1,1,1,1,1,-0
45,2,105,1,1,1,1,1,1,1
45,2,106,0,1,0,1,1,1,1
45,2,107,0,1,0,0,1,1,1
45,2,108,0,0,1,0,0,1,1
45,2,109,0,1,0,-0,0,0,1
45,2,110,1,0,1,0,-0,0,0
45,2,111,1,0,1,-1,0,-0,0
45,2,112,1,0,1,-1,-1,0,-0
45,2,113,0,0,1,-1,-1,-1,0
45,2,114,1,0,1,-0,-1,-1,-1
45,2,115,0,0,1,-1,-0,-1,-1
45,2,116,0,0,1,-0,-1,-0,-1
45,2,117,0,0,1,-0,-0,-1,-0
45,2,118,0,1,0,-0,-0,-0,-1
45,2,119,1,0,1,0,-0,-0,-0
45,2,120,1,0,1,-1,0,-0,-0
45,2,121,1,0,1,-1,-1,0,-0
45,2,122,1,0,1,-1,-1,-1,0
45,2,123,1,0,1,-1,-1,-1,-1
45,2,124,0,1,0,-1,-1,-1,-1
45,2,125,1,0,1,0,-1,-1,-1
45,2,126,0,0,0,-1,0,-1,-1
45,2,127,0,0,0,-0,-1,0,-1
45,2,128,1,1,1,-0,-0,-1,0
45,2,129,1,0,0,1,-0,-0,-1
45,2,130,0,0,0,-1,1,-0,-0
45,2,131,1,1,1,-0,-1,1,-0
45,2,132,1,0,0,1,-0,-1,1
45,2,133,1,1,1,-1,1,-0,-1
45,2,134,0,0,0,1,-1,1,-0
45,2,135,1,1,1,-0,1,-1,1
45,2,136,0,1,1,1,-0,1,-1
45,2,137,0,0,0,0,1,-0,1
45,2,138,1,1,1,-0,0,1,-0
45,2,139,1,1,1,1,-0,0,1
45,2,140,1,1,1,1,1,-0,0
45,2,141,0,1,1,1,1,1,-0
45,2,142,0,0,0,0,1,1,1
45,2,143,0,0,0,-0,0,1,1
45,2,144,0,0,0,-0,-0,0,1
45,2,145,1,1,1,-0,-0,-0,0
45,2,146,1,1,1,1,-0,-0,-0
45,2,147,1,1,1,1,1,-0,-0
45,2,148,0,1,1,1,1,1,-0
45,2,149,0,0,0,0,1,1,1
45,2,150,1,1,1,-0,0,1,1
45,2,151,0,1,1,1,-0,0,1
45,2,152,0,0,0,0,1,-0,0
45,2,153,1,1,1,-0,0,1,-0
45,2,154,1,1,1,1,-0,0,1
45,2,155,0,1,1,1,1,-0,0
45,2,156,0,0,0,0,1,1,-0
45,2,157,1,1,1,NaN,0,1,1
45,2,158,0,0,0,1,NaN,0,1
45,2,159,1,1,1,-0,1,NaN,0
45,2,160,1,1,1,1,-0,1,NaN
46,2,1,0,0,0,NaN,NaN,NaN,NaN
46,2,2,0,0,0,-0,NaN,NaN,NaN
46,2,3,1,1,1,-0,-0,NaN,NaN
46,2,4,1,1,1,1,-0,-0,NaN
46,2,5,0,0,0,1,1,-0,-0
46,2,6,0,0,0,-0,1,1,-0
46,2,7,0,0,0,NaN,-0,1,1
46,2,8,0,0,0,NaN,NaN,-0,1
46,2,9,1,1,1,-0,NaN,NaN,-0
46,2,10,1,1,1,1,-0,NaN,NaN
46,2,11,1,1,1,1,1,-0,NaN
46,2,12,1,1,1,1,1,1,-0
46,2,13,1,1,1,1,1,1,1
46,2,14,0,0,0,1,1,1,1
46,2,15,1,1,1,-0,1,1,1
46,2,16,0,0,0,1,-0,1,1
46,2,17,1,1,1,-0,1,-0,1
46,2,18,0,0,0,1,-0,1,-0
46,2,19,1,1,1,NaN,1,-0,1
46,2,20,0,0,0,1,NaN,1,-0
46,2,21,0,0,0,-0,1,NaN,1
46,2,22,1,1,1,-0,-0,1,NaN
46,2,23,0,0,0,1,-0,-0,1
46,2,24,1,1,1,-0,1,-0,-0
46,2,25,1,1,1,1,-0,1,-0
46,2,26,1,1,1,1,1,-0,1
46,2,27,0,0,0,1,1,1,-0
46,2,28,1,1,1,-0,1,1,1
46,2,29,1,1,1,1,-0,1,1
46,2,30,1,1,1,1,1,-0,1
46,2,31,1,1,1,1,1,1,-0
46,2,32,1,1,1,1,1,1,1
46,2,33,1,1,1,1,1,1,1
46,2,34,0,1,1,1,1,1,1
46,2,35,0,0,0,0,1,1,1
46,2,36,1,1,1,-0,0,1,1
46,2,37,0,1,1,1,-0,0,1
46,2,38,1,1,1,0,1,-0,0
46,2,39,0,0,0,1,0,1,-0
46,2,40,1,1,1,-0,1,0,1
46,2,41,1,1,1,1,-0,1,0
46,2,42,0,0,0,1,1,-0,1
46,2,43,1,1,1,-0,1,1,-0
46,2,44,0,1,1,1,-0,1,1
46,2,45,1,1,1,0,1,-0,1
46,2,46,1,1,1,1,0,1,-0
46,2,47,1,1,1,1,1,0,1
46,2,48,1,0,0,1,1,1,0
46,2,49,0,0,0,-1,1,1,1
46,2,50,1,1,1,-0,-1,1,1
46,2,51,0,1,1,1,-0,-1,1
46,2,52,0,1,1,0,1,-0,-1
46,2,53,0,0,0,0,0,1,-0
46,2,54,1,1,1,-0,0,0,1
46,2,55,1,1,1,1,-0,0,0
46,2,56,0,1,0,1,1,-0,0
46,2,57,0,1,0,0,1,1,-0
46,2,58,1,0,1,0,0,1,1
46,2,59,1,0,1,-1,0,0,1
46,2,60,1,0,1,-1,-1,0,0
46,2,61,1,0,1,-1,-1,-1,0
46,2,62,1,0,1,-1,-1,-1,-1
46,2,63,1,0,1,-1,-1,-1,-1
46,2,64,1,0,1,-1,-1,-1,-1
46,2,65,1,0,1,-1,-1,-1,-1
46,2,66,1,0,1,-1,-1,-1,-1
46,2,67,1,0,1,-1,-1,-1,-1
46,2,68,1,0,1,-1,-1,-1,-1
46,2,69,0,0,1,-1,-1,-1,-1
46,2,70,1,0,1,-0,-1,-1,-1
46,2,71,0,0,0,-1,-0,-1,-1
46,2,72,1,1,1,-0,-1,-0,-1
46,2,73,1,1,1,1,-0,-1,-0
46,2,74,1,1,1,1,1,-0,-1
46,2,75,1,1,1,1,1,1,-0
46,2,76,1,1,1,1,1,1,1
46,2,77,1,1,1,1,1,1,1
46,2,78,1,1,1,1,1,1,1
46,2,79,1,1,1,1,1,1,1
46,2,80,1,1,1,1,1,1,1
46,2,81,1,1,1,1,1,1,1
46,2,82,1,1,1,1,1,1,1
46,2,83,1,1,1,1,1,1,1
46,2,84,1,1,1,1,1,1,1
46,2,85,1,1,1,1,1,1,1
46,2,86,0,1,1,1,1,1,1
46,2,87,0,0,0,0,1,1,1
46,2,88,0,1,1,-0,0,1,1
46,2,89,0,0,0,0,-0,0,1
46,2,90,0,0,0,-0,0,-0,0
46,2,91,0,1,0,-0,-0,0,-0
46,2,92,1,0,1,0,-0,-0,0
46,2,93,1,0,1,-1,0,-0,-0
46,2,94,1,0,1,-1,-1,0,-0
46,2,95,1,0,1,-1,-1,-1,0
46,2,96,1,0,1,-1,-1,-1,-1
46,2,97,1,0,1,-1,-1,-1,-1
46,2,98,1,0,1,-1,-1,-1,-1
46,2,99,1,0,1,-1,-1,-1,-1
46,2,100,1,0,1,-1,-1,-1,-1
46,2,101,1,0,1,-1,-1,-1,-1
46,2,102,1,0,1,-1,-1,-1,-1
46,2,103,1,0,1,-1,-1,-1,-1
46,2,104,1,0,1,-1,-1,-1,-1
46,2,105,1,0,1,-1,-1,-1,-1
46,2,106,1,0,0,-1,-1,-1,-1
46,2,107,0,0,0,-1,-1,-1,-1
46,2,108,0,0,0,-0,-1,-1,-1
46,2,109,1,1,1,-0,-0,-1,-1
46,2,110,1,1,1,1,-0,-0,-1
46,2,111,1,1,1,1,1,-0,-0
46,2,112,1,1,1,1,1,1,-0
46,2,113,1,1,1,1,1,1,1
46,2,114,1,1,1,1,1,1,1
46,2,115,1,1,1,1,1,1,1
46,2,116,1,1,1,1,1,1,1
46,2,117,1,1,1,1,1,1,1
46,2,118,1,1,1,1,1,1,1
46,2,119,1,1,1,1,1,1,1
46,2,120,1,1,1,1,1,1,1
46,2,121,1,1,1,1,1,1,1
46,2,122,1,1,1,1,1,1,1
46,2,123,1,1,1,1,1,1,1
46,2,124,0,1,1,1,1,1,1
46,2,125,0,0,0,0,1,1,1
46,2,126,1,0,1,-0,0,1,1
46,2,127,1,0,1,-1,-0,0,1
46,2,128,1,0,1,-1,-1,-0,0
46,2,129,0,0,1,-1,-1,-1,-0
46,2,130,1,0,1,-0,-1,-1,-1
46,2,131,0,1,0,-1,-0,-1,-1
46,2,132,1,0,1,0,-1,-0,-1
46,2,133,0,0,1,-1,0,-1,-0
46,2,134,0,0,1,-0,-1,0,-1
46,2,135,1,0,1,-0,-0,-1,0
46,2,136,1,0,1,-1,-0,-0,-1
46,2,137,1,0,1,-1,-1,-0,-0
46,2,138,0,0,1,-1,-1,-1,-0
46,2,139,1,0,1,-0,-1,-1,-1
46,2,140,1,0,1,-1,-0,-1,-1
46,2,141,0,0,1,-1,-1,-0,-1
46,2,142,0,1,0,-0,-1,-1,-0
46,2,143,0,1,0,0,-0,-1,-1
46,2,144,1,0,1,0,0,-0,-1
46,2,145,0,1,0,-1,0,0,-0
46,2,146,1,0,1,0,-1,0,0
46,2,147,1,0,1,-1,0,-1,0
46,2,148,0,0,1,-1,-1,0,-1
46,2,149,1,0,1,-0,-1,-1,0
46,2,150,1,0,1,-1,-0,-1,-1
46,2,151,0,0,1,-1,-1,-0,-1
46,2,152,1,0,1,-0,-1,-1,-0
46,2,153,1,0,1,-1,-0,-1,-1
46,2,154,0,1,0,-1,-1,-0,-1
46,2,155,0,1,0,0,-1,-1,-0
46,2,156,1,0,1,0,0,-1,-1
46,2,157,1,0,1,-1,0,0,-1
46,2,158,1,0,1,-1,-1,0,0
46,2,159,0,0,1,-1,-1,-1,0
46,2,160,0,1,0,-0,-1,-1,-1
47,2,1,1,1,1,NaN,NaN,NaN,NaN
47,2,2,0,1,1,1,NaN,NaN,NaN
47,2,3,1,1,1,0,1,NaN,NaN
47,2,4,1,1,1,1,0,1,NaN
47,2,5,1,1,1,1,1,0,1
47,2,6,1,1,1,1,1,1,0
47,2,7,0,1,1,1,1,1,1
47,2,8,1,1,1,0,1,1,1
47,2,9,1,1,1,1,0,1,1
47,2,10,0,1,1,1,1,0,1
47,2,11,1,1,1,0,1,1,0
47,2,12,1,1,1,1,0,1,1
47,2,13,1,1,1,1,1,0,1
47,2,14,0,1,1,1,1,1,0
47,2,15,1,1,1,0,1,1,1
47,2,16,1,1,1,1,0,1,1
47,2,17,0,1,1,1,1,0,1
47,2,18,1,1,1,0,1,1,0
47,2,19,0,1,1,1,0,1,1
47,2,20,1,1,1,0,1,0,1
47,2,21,0,1,1,1,0,1,0
47,2,22,1,1,1,0,1,0,1
47,2,23,0,1,1,1,0,1,0
47,2,24,1,1,1,0,1,0,1
47,2,25,1,1,1,1,0,1,0
47,2,26,0,1,1,1,1,0,1
47,2,27,1,1,1,0,1,1,0
47,2,28,1,1,1,1,0,1,1
47,2,29,1,1,1,1,1,0,1
47,2,30,1,1,1,1,1,1,0
47,2,31,1,1,1,1,1,1,1
47,2,32,1,1,1,1,1,1,1
47,2,33,0,1,1,1,1,1,1
47,2,34,1,1,1,0,1,1,1
47,2,35,1,1,1,1,0,1,1
47,2,36,1,1,1,1,1,0,1
47,2,37,0,1,1,1,1,1,0
47,2,38,0,1,1,0,1,1,1
47,2,39,1,1,1,0,0,1,1
47,2,40,1,1,1,1,0,0,1
47,2,41,1,1,1,1,1,0,0
47,2,42,1,1,1,1,1,1,0
47,2,43,1,1,1,1,1,1,1
