sub_id,sub_idx,Cond,Order,Group,Trial_idx,Outcome,Choice_t,Correct,winstay_t1,winstay_t2,winstay_t3,winstay_t4,loseshift_t1,loseshift_t2,loseshift_t3,loseshift_t4,RT,State
1A_005,2,1,1,1,57,0,0,0,-0,-1,-1,-1,1,0,0,0,0.478150676486621,1
1A_005,2,1,1,1,58,1,0,0,-0,-0,-1,-1,1,1,0,0,0.648224458426739,1
1A_005,2,1,1,1,59,0,0,0,-1,-0,-0,-1,0,1,1,0,1.35389407452203,1
1A_005,2,1,1,1,60,0,0,0,-0,-1,-0,-0,1,0,1,1,0,1
1A_005,2,1,1,1,61,0,0,0,NaN,-0,-1,-0,NaN,1,0,1,0.345416116711021,1
1A_005,2,1,1,1,62,1,1,1,-0,NaN,-0,-1,1,NaN,1,0,0.425331333893155,1
1A_005,2,1,1,1,63,1,1,1,1,-0,NaN,-0,-0,1,NaN,1,0.5142633417654,1
1A_005,2,1,1,1,64,1,1,1,1,1,-0,NaN,-0,-0,1,NaN,0.500230206805099,1
1A_005,2,1,1,1,65,1,1,1,1,1,1,-0,-0,-0,-0,1,0.449932605332833,1
1A_005,2,1,1,1,66,1,1,1,1,1,1,1,-0,-0,-0,-0,0.422417271199265,1
1A_005,2,1,1,1,67,0,1,1,1,1,1,1,-0,-0,-0,-0,0.492739687302674,1
1A_005,2,1,1,1,68,0,0,0,0,1,1,1,-1,-0,-0,-0,0.455025935035337,1
1A_005,2,1,1,1,69,0,1,1,-0,0,1,1,1,-1,-0,-0,1.08131838625741,1
1A_005,2,1,1,1,70,0,0,0,0,-0,0,1,-1,1,-1,-0,0.451725874218937,1
1A_005,2,1,1,1,71,1,0,1,-0,0,-0,0,1,-1,1,-1,1.20015786571821,0
1A_005,2,1,1,1,72,0,1,0,-1,-0,0,-0,0,1,-1,1,0.324611636765439,0
1A_005,2,1,1,1,73,1,0,1,0,-1,-0,0,-1,0,1,-1,0.562685465486538,0
1A_005,2,1,1,1,74,1,0,1,-1,0,-1,-0,0,-1,0,1,0.49156359137487,0
1A_005,2,1,1,1,75,0,0,1,-1,-1,0,-1,0,0,-1,0,0.486720440275349,0
1A_005,2,1,1,1,76,1,0,1,-0,-1,-1,0,1,0,0,-1,0.656818065473999,0
1A_005,2,1,1,1,77,1,1,0,-1,-0,-1,-1,0,1,0,0,0.457015193121151,0
1A_005,2,1,1,1,78,0,1,0,1,-1,-0,-1,-0,0,1,0,0.473890091457179,0
1A_005,2,1,1,1,79,1,1,0,0,1,-1,-0,-1,-0,0,1,0.505272228478134,0
1A_005,2,1,1,1,80,1,0,1,1,0,1,-1,-0,-1,-0,0,0.677203887498763,0
1A_005,2,1,1,1,81,0,0,1,-1,1,0,1,0,-0,-1,-0,0.468716523371768,0
1A_005,2,1,1,1,82,0,1,0,-0,-1,1,0,1,0,-0,-1,0.452445409950997,0
1A_005,2,1,1,1,83,1,0,1,0,-0,-1,1,-1,1,0,-0,0.491294979733539,0
1A_005,2,1,1,1,84,1,0,1,-1,0,-0,-1,0,-1,1,0,0.475007915006245,0
1A_005,2,1,1,1,85,0,0,1,-1,-1,0,-0,0,0,-1,1,0.476056454604077,0
1A_005,2,1,1,1,86,1,0,1,-0,-1,-1,0,1,0,0,-1,0.915391987756266,0
1A_005,2,1,1,1,87,0,1,0,-1,-0,-1,-1,0,1,0,0,0.671629855613901,0
1A_005,2,1,1,1,88,1,1,0,0,-1,-0,-1,-1,0,1,0,0.6404906671969,0
1A_005,2,1,1,1,89,1,0,1,1,0,-1,-0,-0,-1,0,1,0.942643615232555,0
1A_005,2,1,1,1,90,0,0,1,-1,1,0,-1,0,-0,-1,0,0.468213551777808,0
1A_005,2,1,1,1,91,0,0,0,-0,-1,1,0,1,0,-0,-1,1.45722821928302,1
1A_005,2,1,1,1,92,1,1,1,-0,-0,-1,1,1,1,0,-0,0.496511513129917,1
1A_005,2,1,1,1,93,0,1,1,1,-0,-0,-1,-0,1,1,0,0.50644940705115,1
1A_005,2,1,1,1,94,0,0,0,0,1,-0,-0,-1,-0,1,1,0.468949061206331,1
1A_005,2,1,1,1,95,0,0,0,-0,0,1,-0,1,-1,-0,1,0.459162426863259,1
1A_005,2,1,1,1,96,1,1,1,-0,-0,0,1,1,1,-1,-0,0.677985421713856,1
1A_005,2,1,1,1,97,1,1,1,1,-0,-0,0,-0,1,1,-1,1.15695027517177,1
1A_005,2,1,1,1,98,1,1,1,1,1,-0,-0,-0,-0,1,1,0.761381441321646,1
1A_005,2,1,1,1,99,1,1,1,1,1,1,-0,-0,-0,-0,1,0.557523403181222,1
1A_005,2,1,1,1,100,1,1,1,1,1,1,1,-0,-0,-0,-0,0.654934884233626,1
1A_005,2,1,1,1,101,1,1,1,1,1,1,1,-0,-0,-0,-0,0.343718426354826,1
1A_005,2,1,1,1,102,1,1,1,1,1,1,1,-0,-0,-0,-0,0.527299079751174,1
1A_005,2,1,1,1,103,1,1,1,1,1,1,1,-0,-0,-0,-0,0.56250838782762,1
1A_005,2,1,1,1,104,1,1,1,1,1,1,1,-0,-0,-0,-0,0.467983715210721,1
